Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,142857,475
"(110, '2024-09-30', 'LKW', 66, 390, 56),",110,DEUEME001,DEUHAM001,2024-09-30 00:00:00,LKW,66,390,56,10985,,
"(111, '2024-09-30', 'LKW', 20, 96, 14),",111,DEUEME001,DEUHAM002,2024-09-30 00:00:00,LKW,20,96,14,10986,,
"(112, '2024-09-30', 'Bahn', 52, 100, 14),",112,DEUEME001,DEUKAK001,2024-09-30 00:00:00,Bahn,52,100,14,10987,,
"(112, '2024-09-30', 'LKW', 18, 40, 6),",112,DEUEME001,DEUKAK001,2024-09-30 00:00:00,LKW,18,40,6,10988,,
"(113, '2024-09-30', 'LKW', 7, 34, 5),",113,DEUEME001,DEUKAS001,2024-09-30 00:00:00,LKW,7,34,5,10989,,
"(115, '2024-09-30', 'Bahn', 24, 1311, 187),",115,DEUEME001,DEULBC002,2024-09-30 00:00:00,Bahn,24,1311,187,10990,,
"(115, '2024-09-30', 'LKW', 2, 45, 6),",115,DEUEME001,DEULBC002,2024-09-30 00:00:00,LKW,2,45,6,10991,,
"(116, '2024-09-30', 'LKW', 17, 38, 5),",116,DEUEME001,DEULEH001,2024-09-30 00:00:00,LKW,17,38,5,10992,,
"(117, '2024-09-30', 'LKW', 16, 75, 11),",117,DEUEME001,DEUNDS001,2024-09-30 00:00:00,LKW,16,75,11,10993,,
"(118, '2024-09-30', 'Bahn', 15, 999999, 142857),",118,DEUEME001,DEUNEM001,2024-09-30 00:00:00,Bahn,15,999999,142857,10994,,
"(119, '2024-09-30', 'LKW', 27, 118, 17),",119,DEUEME001,DEUNSS001,2024-09-30 00:00:00,LKW,27,118,17,10995,,
"(120, '2024-09-30', 'Bahn', 27, 281, 40),",120,DEUEME001,DEUNUE001,2024-09-30 00:00:00,Bahn,27,281,40,10996,,
"(121, '2024-09-30', 'Ship', 3, 36, 5),",121,DEUEME001,DEUOSN002,2024-09-30 00:00:00,Ship,3,36,5,10997,,
"(123, '2024-09-30', 'Bahn', 37, 473, 68),",123,DEUEME001,DEUWLZ001,2024-09-30 00:00:00,Bahn,37,473,68,10998,,
"(124, '2024-09-30', 'Bahn', 435, 999999, 142857),",124,DEUEME001,DEUWOB001 ,2024-09-30 00:00:00,Bahn,435,999999,142857,10999,,
"(124, '2024-09-30', 'LKW', 329, 720, 103),",124,DEUEME001,DEUWOB001 ,2024-09-30 00:00:00,LKW,329,720,103,11000,,
"(125, '2024-09-30', 'Bahn', 16, 405, 58),",125,DEUEME001,DNKRNG001,2024-09-30 00:00:00,Bahn,16,405,58,11001,,
"(125, '2024-09-30', 'LKW', 3, 17, 2),",125,DEUEME001,DNKRNG001,2024-09-30 00:00:00,LKW,3,17,2,11002,,
"(126, '2024-09-30', 'Bahn', 47, 1245, 178),",126,DEUEME001,DNKVDP001,2024-09-30 00:00:00,Bahn,47,1245,178,11003,,
"(126, '2024-09-30', 'LKW', 11, 28, 4),",126,DEUEME001,DNKVDP001,2024-09-30 00:00:00,LKW,11,28,4,11004,,
"(127, '2024-09-30', 'LKW', 12, 0, 0),",127,DEUEME001,ESPTAR001,2024-09-30 00:00:00,LKW,12,0,0,11005,,
"(128, '2024-09-30', 'Ship', 8, 136, 19),",128,DEUEME001,FRAA5V001,2024-09-30 00:00:00,Ship,8,136,19,11006,,
"(129, '2024-09-30', 'LKW', 14, 0, 0),",129,DEUEME001,FRAALG001,2024-09-30 00:00:00,LKW,14,0,0,11007,,
"(130, '2024-09-30', 'LKW', 26, 1, 0),",130,DEUEME001,FRACBA001,2024-09-30 00:00:00,LKW,26,1,0,11008,,
"(132, '2024-09-30', 'Ship', 16, 164, 23),",132,DEUEME001,FRALAU001,2024-09-30 00:00:00,Ship,16,164,23,11009,,
"(134, '2024-09-30', 'Bahn', 58, 1007, 144),",134,DEUEME001,HUNBUA001,2024-09-30 00:00:00,Bahn,58,1007,144,11010,,
"(135, '2024-09-30', 'Bahn', 20, 260, 37),",135,DEUEME001,ITAARP001,2024-09-30 00:00:00,Bahn,20,260,37,11011,,
"(136, '2024-09-30', 'Bahn', 70, 263, 38),",136,DEUEME001,ITAPEF001,2024-09-30 00:00:00,Bahn,70,263,38,11012,,
"(137, '2024-09-30', 'Bahn', 60, 297, 42),",137,DEUEME001,ITAVRN001,2024-09-30 00:00:00,Bahn,60,297,42,11013,,
"(138, '2024-09-30', 'LKW', 4, 23, 3),",138,DEUEME001,LUXHOW001,2024-09-30 00:00:00,LKW,4,23,3,11014,,
"(139, '2024-09-30', 'LKW', 70, 422, 60),",139,DEUEME001,NLDLEU001,2024-09-30 00:00:00,LKW,70,422,60,11015,,
"(141, '2024-09-30', 'Bahn', 182, 412, 59),",141,DEUEME001,POLSRZ001,2024-09-30 00:00:00,Bahn,182,412,59,11016,,
"(141, '2024-09-30', 'LKW', 6, 18, 3),",141,DEUEME001,POLSRZ001,2024-09-30 00:00:00,LKW,6,18,3,11017,,
"(142, '2024-09-30', 'Bahn', 18, 1000, 143),",142,DEUEME001,SVKBTS002,2024-09-30 00:00:00,Bahn,18,1000,143,11018,,
"(143, '2024-09-30', 'Bahn', 8, 967, 138),",143,DEUEME001,SVNKOP001,2024-09-30 00:00:00,Bahn,8,967,138,11019,,
"(91, '2024-10-01', 'Bahn', 2, 385, 55),",91,DEUEME001,AUTHIT001,2024-10-01 00:00:00,Bahn,2,385,55,11020,,
"(92, '2024-10-01', 'Bahn', 28, 394, 56),",92,DEUEME001,AUTSWN001,2024-10-01 00:00:00,Bahn,28,394,56,11021,,
"(93, '2024-10-01', 'Bahn', 26, 615, 88),",93,DEUEME001,AUTWNR001,2024-10-01 00:00:00,Bahn,26,615,88,11022,,
"(94, '2024-10-01', 'LKW', 24, 148, 21),",94,DEUEME001,BELESK001,2024-10-01 00:00:00,LKW,24,148,21,11023,,
"(96, '2024-10-01', 'Bahn', 61, 465, 66),",96,DEUEME001,CHELPG001,2024-10-01 00:00:00,Bahn,61,465,66,11024,,
"(97, '2024-10-01', 'Bahn', 16, 434, 62),",97,DEUEME001,CZEJNC001,2024-10-01 00:00:00,Bahn,16,434,62,11025,,
"(99, '2024-10-01', 'LKW', 53, 230, 33),",99,DEUEME001,DEU520   N,2024-10-01 00:00:00,LKW,53,230,33,11026,,
"(100, '2024-10-01', 'Bahn', 116, 1426, 204),",100,DEUEME001,DEUBRV001,2024-10-01 00:00:00,Bahn,116,1426,204,11027,,
"(100, '2024-10-01', 'LKW', 49, 0, 0),",100,DEUEME001,DEUBRV001,2024-10-01 00:00:00,LKW,49,0,0,11028,,
"(101, '2024-10-01', 'LKW', 7, 191, 27),",101,DEUEME001,DEUCAN001,2024-10-01 00:00:00,LKW,7,191,27,11029,,
"(102, '2024-10-01', 'Bahn', 68, 2223, 318),",102,DEUEME001,DEUCUX002,2024-10-01 00:00:00,Bahn,68,2223,318,11030,,
"(102, '2024-10-01', 'LKW', 12, 114, 16),",102,DEUEME001,DEUCUX002,2024-10-01 00:00:00,LKW,12,114,16,11031,,
"(103, '2024-10-01', 'Bahn', 53, 545, 78),",103,DEUEME001,DEUDAR001,2024-10-01 00:00:00,Bahn,53,545,78,11032,,
"(103, '2024-10-01', 'LKW', 9, 56, 8),",103,DEUEME001,DEUDAR001,2024-10-01 00:00:00,LKW,9,56,8,11033,,
"(104, '2024-10-01', 'LKW', 60, 999999, 142857),",104,DEUEME001,DEUEME002,2024-10-01 00:00:00,LKW,60,999999,142857,11034,,
"(105, '2024-10-01', 'LKW', 135, 999999, 142857),",105,DEUEME001,DEUEME004,2024-10-01 00:00:00,LKW,135,999999,142857,11035,,
"(106, '2024-10-01', 'LKW', 70, 408, 58),",106,DEUEME001,DEUESS001,2024-10-01 00:00:00,LKW,70,408,58,11036,,
"(107, '2024-10-01', 'LKW', 33, 458, 65),",107,DEUEME001,DEUFAB001,2024-10-01 00:00:00,LKW,33,458,65,11037,,
"(108, '2024-10-01', 'Bahn', 32, 755, 108),",108,DEUEME001,DEUGHU001,2024-10-01 00:00:00,Bahn,32,755,108,11038,,
"(109, '2024-10-01', 'LKW', 7, 56, 8),",109,DEUEME001,DEUGIG001,2024-10-01 00:00:00,LKW,7,56,8,11039,,
"(110, '2024-10-01', 'LKW', 69, 390, 56),",110,DEUEME001,DEUHAM001,2024-10-01 00:00:00,LKW,69,390,56,11040,,
"(111, '2024-10-01', 'LKW', 16, 96, 14),",111,DEUEME001,DEUHAM002,2024-10-01 00:00:00,LKW,16,96,14,11041,,
"(112, '2024-10-01', 'Bahn', 24, 100, 14),",112,DEUEME001,DEUKAK001,2024-10-01 00:00:00,Bahn,24,100,14,11042,,
"(112, '2024-10-01', 'LKW', 8, 40, 6),",112,DEUEME001,DEUKAK001,2024-10-01 00:00:00,LKW,8,40,6,11043,,
"(113, '2024-10-01', 'LKW', 13, 34, 5),",113,DEUEME001,DEUKAS001,2024-10-01 00:00:00,LKW,13,34,5,11044,,
"(115, '2024-10-01', 'Bahn', 24, 1311, 187),",115,DEUEME001,DEULBC002,2024-10-01 00:00:00,Bahn,24,1311,187,11045,,
"(115, '2024-10-01', 'LKW', 2, 45, 6),",115,DEUEME001,DEULBC002,2024-10-01 00:00:00,LKW,2,45,6,11046,,
"(116, '2024-10-01', 'LKW', 13, 38, 5),",116,DEUEME001,DEULEH001,2024-10-01 00:00:00,LKW,13,38,5,11047,,
"(117, '2024-10-01', 'LKW', 27, 75, 11),",117,DEUEME001,DEUNDS001,2024-10-01 00:00:00,LKW,27,75,11,11048,,
"(118, '2024-10-01', 'Bahn', 11, 999999, 142857),",118,DEUEME001,DEUNEM001,2024-10-01 00:00:00,Bahn,11,999999,142857,11049,,
"(119, '2024-10-01', 'LKW', 30, 118, 17),",119,DEUEME001,DEUNSS001,2024-10-01 00:00:00,LKW,30,118,17,11050,,
"(120, '2024-10-01', 'Bahn', 39, 281, 40),",120,DEUEME001,DEUNUE001,2024-10-01 00:00:00,Bahn,39,281,40,11051,,
"(121, '2024-10-01', 'Ship', 1, 36, 5),",121,DEUEME001,DEUOSN002,2024-10-01 00:00:00,Ship,1,36,5,11052,,
"(123, '2024-10-01', 'Bahn', 57, 473, 68),",123,DEUEME001,DEUWLZ001,2024-10-01 00:00:00,Bahn,57,473,68,11053,,
"(124, '2024-10-01', 'Bahn', 198, 999999, 142857),",124,DEUEME001,DEUWOB001 ,2024-10-01 00:00:00,Bahn,198,999999,142857,11054,,
"(124, '2024-10-01', 'LKW', 149, 720, 103),",124,DEUEME001,DEUWOB001 ,2024-10-01 00:00:00,LKW,149,720,103,11055,,
"(125, '2024-10-01', 'Bahn', 13, 405, 58),",125,DEUEME001,DNKRNG001,2024-10-01 00:00:00,Bahn,13,405,58,11056,,
"(125, '2024-10-01', 'LKW', 3, 17, 2),",125,DEUEME001,DNKRNG001,2024-10-01 00:00:00,LKW,3,17,2,11057,,
"(126, '2024-10-01', 'Bahn', 26, 1245, 178),",126,DEUEME001,DNKVDP001,2024-10-01 00:00:00,Bahn,26,1245,178,11058,,
"(126, '2024-10-01', 'LKW', 6, 28, 4),",126,DEUEME001,DNKVDP001,2024-10-01 00:00:00,LKW,6,28,4,11059,,
"(127, '2024-10-01', 'LKW', 1, 0, 0),",127,DEUEME001,ESPTAR001,2024-10-01 00:00:00,LKW,1,0,0,11060,,
"(128, '2024-10-01', 'Ship', 3, 136, 19),",128,DEUEME001,FRAA5V001,2024-10-01 00:00:00,Ship,3,136,19,11061,,
"(129, '2024-10-01', 'LKW', 17, 0, 0),",129,DEUEME001,FRAALG001,2024-10-01 00:00:00,LKW,17,0,0,11062,,
"(130, '2024-10-01', 'LKW', 16, 1, 0),",130,DEUEME001,FRACBA001,2024-10-01 00:00:00,LKW,16,1,0,11063,,
"(132, '2024-10-01', 'Ship', 15, 164, 23),",132,DEUEME001,FRALAU001,2024-10-01 00:00:00,Ship,15,164,23,11064,,
"(134, '2024-10-01', 'Bahn', 54, 1007, 144),",134,DEUEME001,HUNBUA001,2024-10-01 00:00:00,Bahn,54,1007,144,11065,,
"(135, '2024-10-01', 'Bahn', 18, 260, 37),",135,DEUEME001,ITAARP001,2024-10-01 00:00:00,Bahn,18,260,37,11066,,
"(136, '2024-10-01', 'Bahn', 47, 263, 38),",136,DEUEME001,ITAPEF001,2024-10-01 00:00:00,Bahn,47,263,38,11067,,
"(137, '2024-10-01', 'Bahn', 43, 297, 42),",137,DEUEME001,ITAVRN001,2024-10-01 00:00:00,Bahn,43,297,42,11068,,
"(138, '2024-10-01', 'LKW', 3, 23, 3),",138,DEUEME001,LUXHOW001,2024-10-01 00:00:00,LKW,3,23,3,11069,,
"(139, '2024-10-01', 'LKW', 58, 422, 60),",139,DEUEME001,NLDLEU001,2024-10-01 00:00:00,LKW,58,422,60,11070,,
"(141, '2024-10-01', 'Bahn', 172, 412, 59),",141,DEUEME001,POLSRZ001,2024-10-01 00:00:00,Bahn,172,412,59,11071,,
"(141, '2024-10-01', 'LKW', 5, 18, 3),",141,DEUEME001,POLSRZ001,2024-10-01 00:00:00,LKW,5,18,3,11072,,
"(142, '2024-10-01', 'Bahn', 16, 1000, 143),",142,DEUEME001,SVKBTS002,2024-10-01 00:00:00,Bahn,16,1000,143,11073,,
"(143, '2024-10-01', 'Bahn', 8, 967, 138),",143,DEUEME001,SVNKOP001,2024-10-01 00:00:00,Bahn,8,967,138,11074,,
"(91, '2024-10-02', 'Bahn', 6, 385, 55),",91,DEUEME001,AUTHIT001,2024-10-02 00:00:00,Bahn,6,385,55,11075,,
"(92, '2024-10-02', 'Bahn', 22, 394, 56),",92,DEUEME001,AUTSWN001,2024-10-02 00:00:00,Bahn,22,394,56,11076,,
"(93, '2024-10-02', 'Bahn', 21, 615, 88),",93,DEUEME001,AUTWNR001,2024-10-02 00:00:00,Bahn,21,615,88,11077,,
"(94, '2024-10-02', 'LKW', 22, 148, 21),",94,DEUEME001,BELESK001,2024-10-02 00:00:00,LKW,22,148,21,11078,,
"(96, '2024-10-02', 'Bahn', 20, 465, 66),",96,DEUEME001,CHELPG001,2024-10-02 00:00:00,Bahn,20,465,66,11079,,
"(97, '2024-10-02', 'Bahn', 20, 434, 62),",97,DEUEME001,CZEJNC001,2024-10-02 00:00:00,Bahn,20,434,62,11080,,
"(99, '2024-10-02', 'LKW', 74, 230, 33),",99,DEUEME001,DEU520   N,2024-10-02 00:00:00,LKW,74,230,33,11081,,
"(100, '2024-10-02', 'Bahn', 84, 1426, 204),",100,DEUEME001,DEUBRV001,2024-10-02 00:00:00,Bahn,84,1426,204,11082,,
"(100, '2024-10-02', 'LKW', 36, 0, 0),",100,DEUEME001,DEUBRV001,2024-10-02 00:00:00,LKW,36,0,0,11083,,
"(101, '2024-10-02', 'LKW', 14, 191, 27),",101,DEUEME001,DEUCAN001,2024-10-02 00:00:00,LKW,14,191,27,11084,,
"(102, '2024-10-02', 'Bahn', 60, 2223, 318),",102,DEUEME001,DEUCUX002,2024-10-02 00:00:00,Bahn,60,2223,318,11085,,
"(102, '2024-10-02', 'LKW', 10, 114, 16),",102,DEUEME001,DEUCUX002,2024-10-02 00:00:00,LKW,10,114,16,11086,,
"(103, '2024-10-02', 'Bahn', 43, 545, 78),",103,DEUEME001,DEUDAR001,2024-10-02 00:00:00,Bahn,43,545,78,11087,,
"(103, '2024-10-02', 'LKW', 8, 56, 8),",103,DEUEME001,DEUDAR001,2024-10-02 00:00:00,LKW,8,56,8,11088,,
"(104, '2024-10-02', 'LKW', 67, 999999, 142857),",104,DEUEME001,DEUEME002,2024-10-02 00:00:00,LKW,67,999999,142857,11089,,
"(105, '2024-10-02', 'LKW', 122, 999999, 142857),",105,DEUEME001,DEUEME004,2024-10-02 00:00:00,LKW,122,999999,142857,11090,,
"(106, '2024-10-02', 'LKW', 89, 408, 58),",106,DEUEME001,DEUESS001,2024-10-02 00:00:00,LKW,89,408,58,11091,,
"(107, '2024-10-02', 'LKW', 23, 458, 65),",107,DEUEME001,DEUFAB001,2024-10-02 00:00:00,LKW,23,458,65,11092,,
"(108, '2024-10-02', 'Bahn', 42, 755, 108),",108,DEUEME001,DEUGHU001,2024-10-02 00:00:00,Bahn,42,755,108,11093,,
"(109, '2024-10-02', 'LKW', 6, 56, 8),",109,DEUEME001,DEUGIG001,2024-10-02 00:00:00,LKW,6,56,8,11094,,
"(110, '2024-10-02', 'LKW', 57, 390, 56),",110,DEUEME001,DEUHAM001,2024-10-02 00:00:00,LKW,57,390,56,11095,,
"(111, '2024-10-02', 'LKW', 8, 96, 14),",111,DEUEME001,DEUHAM002,2024-10-02 00:00:00,LKW,8,96,14,11096,,
"(112, '2024-10-02', 'Bahn', 11, 100, 14),",112,DEUEME001,DEUKAK001,2024-10-02 00:00:00,Bahn,11,100,14,11097,,
"(112, '2024-10-02', 'LKW', 4, 40, 6),",112,DEUEME001,DEUKAK001,2024-10-02 00:00:00,LKW,4,40,6,11098,,
"(113, '2024-10-02', 'LKW', 9, 34, 5),",113,DEUEME001,DEUKAS001,2024-10-02 00:00:00,LKW,9,34,5,11099,,
"(115, '2024-10-02', 'Bahn', 26, 1311, 187),",115,DEUEME001,DEULBC002,2024-10-02 00:00:00,Bahn,26,1311,187,11100,,
"(115, '2024-10-02', 'LKW', 3, 45, 6),",115,DEUEME001,DEULBC002,2024-10-02 00:00:00,LKW,3,45,6,11101,,
"(116, '2024-10-02', 'LKW', 14, 38, 5),",116,DEUEME001,DEULEH001,2024-10-02 00:00:00,LKW,14,38,5,11102,,
"(117, '2024-10-02', 'LKW', 20, 75, 11),",117,DEUEME001,DEUNDS001,2024-10-02 00:00:00,LKW,20,75,11,11103,,
"(118, '2024-10-02', 'Bahn', 6, 999999, 142857),",118,DEUEME001,DEUNEM001,2024-10-02 00:00:00,Bahn,6,999999,142857,11104,,
"(119, '2024-10-02', 'LKW', 27, 118, 17),",119,DEUEME001,DEUNSS001,2024-10-02 00:00:00,LKW,27,118,17,11105,,
"(120, '2024-10-02', 'Bahn', 29, 281, 40),",120,DEUEME001,DEUNUE001,2024-10-02 00:00:00,Bahn,29,281,40,11106,,
"(121, '2024-10-02', 'Ship', 2, 36, 5),",121,DEUEME001,DEUOSN002,2024-10-02 00:00:00,Ship,2,36,5,11107,,
"(123, '2024-10-02', 'Bahn', 46, 473, 68),",123,DEUEME001,DEUWLZ001,2024-10-02 00:00:00,Bahn,46,473,68,11108,,
"(124, '2024-10-02', 'Bahn', 387, 999999, 142857),",124,DEUEME001,DEUWOB001 ,2024-10-02 00:00:00,Bahn,387,999999,142857,11109,,
"(124, '2024-10-02', 'LKW', 292, 720, 103),",124,DEUEME001,DEUWOB001 ,2024-10-02 00:00:00,LKW,292,720,103,11110,,
"(125, '2024-10-02', 'Bahn', 18, 405, 58),",125,DEUEME001,DNKRNG001,2024-10-02 00:00:00,Bahn,18,405,58,11111,,
"(125, '2024-10-02', 'LKW', 4, 17, 2),",125,DEUEME001,DNKRNG001,2024-10-02 00:00:00,LKW,4,17,2,11112,,
"(126, '2024-10-02', 'Bahn', 69, 1245, 178),",126,DEUEME001,DNKVDP001,2024-10-02 00:00:00,Bahn,69,1245,178,11113,,
"(126, '2024-10-02', 'LKW', 16, 28, 4),",126,DEUEME001,DNKVDP001,2024-10-02 00:00:00,LKW,16,28,4,11114,,
"(127, '2024-10-02', 'LKW', 17, 0, 0),",127,DEUEME001,ESPTAR001,2024-10-02 00:00:00,LKW,17,0,0,11115,,
"(128, '2024-10-02', 'Ship', 5, 136, 19),",128,DEUEME001,FRAA5V001,2024-10-02 00:00:00,Ship,5,136,19,11116,,
"(129, '2024-10-02', 'LKW', 29, 0, 0),",129,DEUEME001,FRAALG001,2024-10-02 00:00:00,LKW,29,0,0,11117,,
"(130, '2024-10-02', 'LKW', 41, 1, 0),",130,DEUEME001,FRACBA001,2024-10-02 00:00:00,LKW,41,1,0,11118,,
"(132, '2024-10-02', 'Ship', 16, 164, 23),",132,DEUEME001,FRALAU001,2024-10-02 00:00:00,Ship,16,164,23,11119,,
"(134, '2024-10-02', 'Bahn', 60, 1007, 144),",134,DEUEME001,HUNBUA001,2024-10-02 00:00:00,Bahn,60,1007,144,11120,,
"(135, '2024-10-02', 'Bahn', 14, 260, 37),",135,DEUEME001,ITAARP001,2024-10-02 00:00:00,Bahn,14,260,37,11121,,
"(136, '2024-10-02', 'Bahn', 35, 263, 38),",136,DEUEME001,ITAPEF001,2024-10-02 00:00:00,Bahn,35,263,38,11122,,
"(137, '2024-10-02', 'Bahn', 19, 297, 42),",137,DEUEME001,ITAVRN001,2024-10-02 00:00:00,Bahn,19,297,42,11123,,
"(138, '2024-10-02', 'LKW', 2, 23, 3),",138,DEUEME001,LUXHOW001,2024-10-02 00:00:00,LKW,2,23,3,11124,,
"(139, '2024-10-02', 'LKW', 207, 422, 60),",139,DEUEME001,NLDLEU001,2024-10-02 00:00:00,LKW,207,422,60,11125,,
"(140, '2024-10-02', 'Ship', 2, 24, 3),",140,DEUEME001,NLDRTM002,2024-10-02 00:00:00,Ship,2,24,3,11126,,
"(141, '2024-10-02', 'Bahn', 124, 412, 59),",141,DEUEME001,POLSRZ001,2024-10-02 00:00:00,Bahn,124,412,59,11127,,
"(141, '2024-10-02', 'LKW', 4, 18, 3),",141,DEUEME001,POLSRZ001,2024-10-02 00:00:00,LKW,4,18,3,11128,,
"(142, '2024-10-02', 'Bahn', 7, 1000, 143),",142,DEUEME001,SVKBTS002,2024-10-02 00:00:00,Bahn,7,1000,143,11129,,
"(143, '2024-10-02', 'Bahn', 5, 967, 138),",143,DEUEME001,SVNKOP001,2024-10-02 00:00:00,Bahn,5,967,138,11130,,
"(91, '2024-10-03', 'Bahn', 6, 385, 55),",91,DEUEME001,AUTHIT001,2024-10-03 00:00:00,Bahn,6,385,55,11131,,
"(92, '2024-10-03', 'Bahn', 6, 394, 56),",92,DEUEME001,AUTSWN001,2024-10-03 00:00:00,Bahn,6,394,56,11132,,
"(93, '2024-10-03', 'Bahn', 52, 615, 88),",93,DEUEME001,AUTWNR001,2024-10-03 00:00:00,Bahn,52,615,88,11133,,
"(94, '2024-10-03', 'LKW', 5, 148, 21),",94,DEUEME001,BELESK001,2024-10-03 00:00:00,LKW,5,148,21,11134,,
"(96, '2024-10-03', 'Bahn', 65, 465, 66),",96,DEUEME001,CHELPG001,2024-10-03 00:00:00,Bahn,65,465,66,11135,,
"(97, '2024-10-03', 'Bahn', 16, 434, 62),",97,DEUEME001,CZEJNC001,2024-10-03 00:00:00,Bahn,16,434,62,11136,,
"(99, '2024-10-03', 'LKW', 37, 230, 33),",99,DEUEME001,DEU520   N,2024-10-03 00:00:00,LKW,37,230,33,11137,,
"(100, '2024-10-03', 'Bahn', 2, 1426, 204),",100,DEUEME001,DEUBRV001,2024-10-03 00:00:00,Bahn,2,1426,204,11138,,
"(101, '2024-10-03', 'LKW', 8, 191, 27),",101,DEUEME001,DEUCAN001,2024-10-03 00:00:00,LKW,8,191,27,11139,,
"(102, '2024-10-03', 'Bahn', 76, 2223, 318),",102,DEUEME001,DEUCUX002,2024-10-03 00:00:00,Bahn,76,2223,318,11140,,
"(102, '2024-10-03', 'LKW', 13, 114, 16),",102,DEUEME001,DEUCUX002,2024-10-03 00:00:00,LKW,13,114,16,11141,,
"(103, '2024-10-03', 'Bahn', 19, 545, 78),",103,DEUEME001,DEUDAR001,2024-10-03 00:00:00,Bahn,19,545,78,11142,,
"(103, '2024-10-03', 'LKW', 3, 56, 8),",103,DEUEME001,DEUDAR001,2024-10-03 00:00:00,LKW,3,56,8,11143,,
"(105, '2024-10-03', 'LKW', 168, 999999, 142857),",105,DEUEME001,DEUEME004,2024-10-03 00:00:00,LKW,168,999999,142857,11144,,
"(106, '2024-10-03', 'LKW', 62, 408, 58),",106,DEUEME001,DEUESS001,2024-10-03 00:00:00,LKW,62,408,58,11145,,
"(107, '2024-10-03', 'LKW', 33, 458, 65),",107,DEUEME001,DEUFAB001,2024-10-03 00:00:00,LKW,33,458,65,11146,,
"(108, '2024-10-03', 'Bahn', 33, 755, 108),",108,DEUEME001,DEUGHU001,2024-10-03 00:00:00,Bahn,33,755,108,11147,,
"(109, '2024-10-03', 'LKW', 32, 56, 8),",109,DEUEME001,DEUGIG001,2024-10-03 00:00:00,LKW,32,56,8,11148,,
"(110, '2024-10-03', 'LKW', 34, 390, 56),",110,DEUEME001,DEUHAM001,2024-10-03 00:00:00,LKW,34,390,56,11149,,
"(111, '2024-10-03', 'LKW', 4, 96, 14),",111,DEUEME001,DEUHAM002,2024-10-03 00:00:00,LKW,4,96,14,11150,,
"(112, '2024-10-03', 'Bahn', 11, 100, 14),",112,DEUEME001,DEUKAK001,2024-10-03 00:00:00,Bahn,11,100,14,11151,,
"(112, '2024-10-03', 'LKW', 4, 40, 6),",112,DEUEME001,DEUKAK001,2024-10-03 00:00:00,LKW,4,40,6,11152,,
"(113, '2024-10-03', 'LKW', 5, 34, 5),",113,DEUEME001,DEUKAS001,2024-10-03 00:00:00,LKW,5,34,5,11153,,
"(115, '2024-10-03', 'Bahn', 2, 1311, 187),",115,DEUEME001,DEULBC002,2024-10-03 00:00:00,Bahn,2,1311,187,11154,,
"(116, '2024-10-03', 'LKW', 19, 38, 5),",116,DEUEME001,DEULEH001,2024-10-03 00:00:00,LKW,19,38,5,11155,,
"(117, '2024-10-03', 'LKW', 23, 75, 11),",117,DEUEME001,DEUNDS001,2024-10-03 00:00:00,LKW,23,75,11,11156,,
"(118, '2024-10-03', 'Bahn', 8, 999999, 142857),",118,DEUEME001,DEUNEM001,2024-10-03 00:00:00,Bahn,8,999999,142857,11157,,
"(119, '2024-10-03', 'LKW', 21, 118, 17),",119,DEUEME001,DEUNSS001,2024-10-03 00:00:00,LKW,21,118,17,11158,,
"(120, '2024-10-03', 'Bahn', 21, 281, 40),",120,DEUEME001,DEUNUE001,2024-10-03 00:00:00,Bahn,21,281,40,11159,,
"(121, '2024-10-03', 'Ship', 3, 36, 5),",121,DEUEME001,DEUOSN002,2024-10-03 00:00:00,Ship,3,36,5,11160,,
"(123, '2024-10-03', 'Bahn', 50, 473, 68),",123,DEUEME001,DEUWLZ001,2024-10-03 00:00:00,Bahn,50,473,68,11161,,
"(124, '2024-10-03', 'Bahn', 306, 999999, 142857),",124,DEUEME001,DEUWOB001 ,2024-10-03 00:00:00,Bahn,306,999999,142857,11162,,
"(124, '2024-10-03', 'LKW', 230, 720, 103),",124,DEUEME001,DEUWOB001 ,2024-10-03 00:00:00,LKW,230,720,103,11163,,
"(125, '2024-10-03', 'Bahn', 8, 405, 58),",125,DEUEME001,DNKRNG001,2024-10-03 00:00:00,Bahn,8,405,58,11164,,
"(125, '2024-10-03', 'LKW', 1, 17, 2),",125,DEUEME001,DNKRNG001,2024-10-03 00:00:00,LKW,1,17,2,11165,,
"(126, '2024-10-03', 'Bahn', 65, 1245, 178),",126,DEUEME001,DNKVDP001,2024-10-03 00:00:00,Bahn,65,1245,178,11166,,
"(126, '2024-10-03', 'LKW', 15, 28, 4),",126,DEUEME001,DNKVDP001,2024-10-03 00:00:00,LKW,15,28,4,11167,,
"(127, '2024-10-03', 'LKW', 3, 0, 0),",127,DEUEME001,ESPTAR001,2024-10-03 00:00:00,LKW,3,0,0,11168,,
"(128, '2024-10-03', 'Ship', 4, 136, 19),",128,DEUEME001,FRAA5V001,2024-10-03 00:00:00,Ship,4,136,19,11169,,
"(129, '2024-10-03', 'LKW', 20, 0, 0),",129,DEUEME001,FRAALG001,2024-10-03 00:00:00,LKW,20,0,0,11170,,
"(130, '2024-10-03', 'LKW', 39, 1, 0),",130,DEUEME001,FRACBA001,2024-10-03 00:00:00,LKW,39,1,0,11171,,
