TABLE NAME,COLUM NAME,COLUM NAME.1,COLUM NAME.2,COLUM NAME.3,2023-12-10 00:00:00,COLUM NAME.4,COLUM NAME.5,COLUM NAME.6,COLUM NAME.7,Unnamed: 10,COLUM NAME.8,Unnamed: 12,Unnamed: 13,Unnamed: 14,COLUM NAME.9
"(85, 67, 'Thursday-11-30', 'Wednesday-11-27', true, 'Description Info: Route DEUING001-DEUFAB001'),",85,67,DEUING001,DEUFAB001,2023-11-30 00:00:00,2024-11-27 00:00:00,true,Wolfsburg (MLW Fallersleben) - Mosolf,10.69512,52.42378,Description Info: Route DEUING001-DEUFAB001,OK,85 67,DEUING001 DEUFAB001,231
"(85, 70, 'Friday-05-20', 'Friday-11-28', true, 'Description Info: Route DEUING001-DEUGHU001'),",85,70,DEUING001,DEUGHU001,2022-05-20 00:00:00,2025-11-28 00:00:00,true,Glauchau - SAT (Mosolf),12.54086,50.82872,Description Info: Route DEUING001-DEUGHU001,OK,85 70,DEUING001 DEUGHU001,232
"(85, 79, 'Sunday-02-12', 'Saturday-08-01', true, 'Description Info: Route DEUING001-DEUHAM001'),",85,79,DEUING001,DEUHAM001,2023-02-12 00:00:00,2026-08-01 00:00:00,true,Hamburg - BLG,9.94394,53.50578,Description Info: Route DEUING001-DEUHAM001,OK,85 79,DEUING001 DEUHAM001,233
"(85, 80, 'Wednesday-05-04', 'Thursday-12-04', true, 'Description Info: Route DEUING001-DEUHAM002'),",85,80,DEUING001,DEUHAM002,2022-05-04 00:00:00,2025-12-04 00:00:00,true,Hamburg - Unikai,10.01193,53.52747,Description Info: Route DEUING001-DEUHAM002,OK,85 80,DEUING001 DEUHAM002,234
"(85, 84, 'Thursday-06-09', 'Wednesday-11-13', true, 'Description Info: Route DEUING001-DEUILG001'),",85,84,DEUING001,DEUILG001,2022-06-09 00:00:00,2024-11-13 00:00:00,true,Illingen - Mosolf,8.94191,48.95471,Description Info: Route DEUING001-DEUILG001,OK,85 84,DEUING001 DEUILG001,235
"(85, 85, 'Thursday-04-07', 'Sunday-12-01', true, 'Description Info: Route DEUING001-DEUING001'),",85,85,DEUING001,DEUING001,2022-04-07 00:00:00,2024-12-01 00:00:00,true,Ingolstadt - Werk,11.41583,48.78328,Description Info: Route DEUING001-DEUING001,CIRCULAR,85 85,DEUING001 DEUING001,236
"(85, 86, 'Friday-05-27', 'Tuesday-09-08', true, 'Description Info: Route DEUING001-DEUKAK001'),",85,86,DEUING001,DEUKAK001,2022-05-27 00:00:00,2026-09-08 00:00:00,true,Probfeld (Karlskron) - ATP,11.36424,48.67877,Description Info: Route DEUING001-DEUKAK001,OK,85 86,DEUING001 DEUKAK001,237
"(85, 88, 'Monday-01-10', 'Wednesday-02-21', true, 'Description Info: Route DEUING001-DEUKIP001'),",85,88,DEUING001,DEUKIP001,2022-01-10 00:00:00,2024-02-21 00:00:00,true,Kippenheim - Mosolf,7.83364,48.32345,Description Info: Route DEUING001-DEUKIP001,OK,85 88,DEUING001 DEUKIP001,238
"(85, 91, 'Wednesday-06-22', 'Monday-03-31', true, 'Description Info: Route DEUING001-DEULBC002'),",85,91,DEUING001,DEULBC002,2022-06-22 00:00:00,2025-03-31 00:00:00,true,LÃ¼beck (TravemÃ¼nde) - LHG Skandinavienkai,10.83853,53.93406,Description Info: Route DEUING001-DEULBC002,OK,85 91,DEUING001 DEULBC002,239
"(85, 97, 'Friday-06-03', 'Wednesday-02-12', true, 'Description Info: Route DEUING001-DEUNDS001'),",85,97,DEUING001,DEUNDS001,2022-06-03 00:00:00,2025-02-12 00:00:00,true,Neuseddin - CAT,13.00601,52.2889,Description Info: Route DEUING001-DEUNDS001,OK,85 97,DEUING001 DEUNDS001,240
"(85, 100, 'Tuesday-07-26', 'Thursday-06-11', true, 'Description Info: Route DEUING001-DEUNUE001'),",85,100,DEUING001,DEUNUE001,2022-07-26 00:00:00,2026-06-11 00:00:00,true,NÃ¼rnberg - Altmann,11.0975,49.41997,Description Info: Route DEUING001-DEUNUE001,OK,85 100,DEUING001 DEUNUE001,241
"(85, 102, 'Wednesday-11-30', 'Thursday-08-21', true, 'Description Info: Route DEUING001-DEUOSN002'),",85,102,DEUING001,DEUOSN002,2022-11-30 00:00:00,2025-08-21 00:00:00,true,OsnabrÃ¼ck - CAT,8.09121,52.26288,Description Info: Route DEUING001-DEUOSN002,OK,85 102,DEUING001 DEUOSN002,242
"(85, 117, 'Monday-05-23', 'Saturday-11-02', true, 'Description Info: Route DEUING001-DEUWBW001'),",85,117,DEUING001,DEUWBW001,2022-05-23 00:00:00,2024-11-02 00:00:00,true,Waldenburg - Audi,9.66122,49.20065,Description Info: Route DEUING001-DEUWBW001,OK,85 117,DEUING001 DEUWBW001,243
"(85, 120, 'Sunday-06-04', 'Wednesday-01-24', true, 'Description Info: Route DEUING001-DEUWLZ001'),",85,120,DEUING001,DEUWLZ001,2023-06-04 00:00:00,2024-01-24 00:00:00,true,Wolnzach - Altmann,11.63098,48.5935,Description Info: Route DEUING001-DEUWLZ001,OK,85 120,DEUING001 DEUWLZ001,244
"(85, 122, 'Saturday-01-15', 'Friday-06-06', true, 'Description Info: Route DEUING001-DEUWOB001 '),",85,122,DEUING001,DEUWOB001 ,2022-01-15 00:00:00,2025-06-06 00:00:00,true,Wolfsburg - Werk,10.79639,52.4354,Description Info: Route DEUING001-DEUWOB001 ,OK,85 122,DEUING001 DEUWOB001 ,245
"(85, 345, 'Wednesday-01-19', 'Friday-10-24', true, 'Description Info: Route DEUING001-DNKRNG001'),",85,345,DEUING001,DNKRNG001,2022-01-19 00:00:00,2025-10-24 00:00:00,true,Ringsted - Dansk Auto Logik,11.81151,55.43573,Description Info: Route DEUING001-DNKRNG001,OK,85 345,DEUING001 DNKRNG001,246
"(85, 195, 'Sunday-03-19', 'Tuesday-11-25', true, 'Description Info: Route DEUING001-DNKVDP001'),",85,195,DEUING001,DNKVDP001,2023-03-19 00:00:00,2025-11-25 00:00:00,true,Vamdrup - Dansk Auto Logik,9.31196,55.43712,Description Info: Route DEUING001-DNKVDP001,OK,85 195,DEUING001 DNKVDP001,247
"(85, 148, 'Thursday-10-13', 'Saturday-07-05', true, 'Description Info: Route DEUING001-ESPBCN001'),",85,148,DEUING001,ESPBCN001,2022-10-13 00:00:00,2025-07-05 00:00:00,true,Barcelona - Autoterminal,2.17524,41.37015,Description Info: Route DEUING001-ESPBCN001,OK,85 148,DEUING001 ESPBCN001,248
"(85, 366, 'Tuesday-04-26', 'Sunday-06-21', true, 'Description Info: Route DEUING001-ESPCPZ001'),",85,366,DEUING001,ESPCPZ001,2022-04-26 00:00:00,2026-06-21 00:00:00,true,Ciempozuelos - Berge Gefco,-3.62645,40.16505,Description Info: Route DEUING001-ESPCPZ001,OK,85 366,DEUING001 ESPCPZ001,249
"(85, 153, 'Wednesday-03-22', 'Thursday-07-03', true, 'Description Info: Route DEUING001-ESPSDR001'),",85,153,DEUING001,ESPSDR001,2023-03-22 00:00:00,2025-07-03 00:00:00,true,Santander - Berge,-3.82474,43.43816,Description Info: Route DEUING001-ESPSDR001,OK,85 153,DEUING001 ESPSDR001,250
"(85, 154, 'Monday-01-10', 'Sunday-12-21', true, 'Description Info: Route DEUING001-ESPTAR001'),",85,154,DEUING001,ESPTAR001,2022-01-10 00:00:00,2025-12-21 00:00:00,true,Tarragona - Berge Gefco,1.25027,41.1092,Description Info: Route DEUING001-ESPTAR001,OK,85 154,DEUING001 ESPTAR001,251
"(85, 156, 'Saturday-03-25', 'Thursday-06-19', true, 'Description Info: Route DEUING001-FRAA5V001'),",85,156,DEUING001,FRAA5V001,2023-03-25 00:00:00,2025-06-19 00:00:00,true,Avrigny - CAT,2.57828,49.38974,Description Info: Route DEUING001-FRAA5V001,OK,85 156,DEUING001 FRAA5V001,252
"(85, 157, 'Saturday-03-26', 'Saturday-12-13', true, 'Description Info: Route DEUING001-FRAALG001'),",85,157,DEUING001,FRAALG001,2022-03-26 00:00:00,2025-12-13 00:00:00,true,Ambares-et-Lagrave  - GCA,-0.51922,44.92631,Description Info: Route DEUING001-FRAALG001,OK,85 157,DEUING001 FRAALG001,253
"(85, 199, 'Tuesday-05-09', 'Wednesday-06-18', true, 'Description Info: Route DEUING001-FRACBA001'),",85,199,DEUING001,FRACBA001,2023-05-09 00:00:00,2025-06-18 00:00:00,true,Corbas (Lyon) - TEA,4.91447,45.68642,Description Info: Route DEUING001-FRACBA001,OK,85 199,DEUING001 FRACBA001,254
"(85, 349, 'Tuesday-09-06', 'Sunday-12-15', true, 'Description Info: Route DEUING001-FRALAU001'),",85,349,DEUING001,FRALAU001,2022-09-06 00:00:00,2024-12-15 00:00:00,true,Lauterbourg - Walon France,8.18347,48.96319,Description Info: Route DEUING001-FRALAU001,OK,85 349,DEUING001 FRALAU001,255
"(85, 190, 'Thursday-10-12', 'Wednesday-05-29', true, 'Description Info: Route DEUING001-HRVLUK001'),",85,190,DEUING001,HRVLUK001,2023-10-12 00:00:00,2024-05-29 00:00:00,true,Lagermax Lagerplatz Luka ,16.6081032,43.5146404,Description Info: Route DEUING001-HRVLUK001,OK,85 190,DEUING001 HRVLUK001,256
"(85, 191, 'Monday-01-02', 'Saturday-05-11', true, 'Description Info: Route DEUING001-HUNBUA001'),",85,191,DEUING001,HUNBUA001,2023-01-02 00:00:00,2024-05-11 00:00:00,true,BudaÃ¶rs - Lagermax,18.97077,47.44662,Description Info: Route DEUING001-HUNBUA001,OK,85 191,DEUING001 HUNBUA001,257
"(85, 202, 'Wednesday-04-26', 'Tuesday-01-27', true, 'Description Info: Route DEUING001-ITAPEF001'),",85,202,DEUING001,ITAPEF001,2023-04-26 00:00:00,2026-01-27 00:00:00,true,Piadena - Altmann,10.36434,45.12519,Description Info: Route DEUING001-ITAPEF001,OK,85 202,DEUING001 ITAPEF001,258
"(85, 192, 'Friday-11-11', 'Monday-02-24', true, 'Description Info: Route DEUING001-ITAVRN001'),",85,192,DEUING001,ITAVRN001,2022-11-11 00:00:00,2025-02-24 00:00:00,true,Verona - Bertani,10.93306,45.41978,Description Info: Route DEUING001-ITAVRN001,OK,85 192,DEUING001 ITAVRN001,259
"(85, 332, 'Saturday-07-30', 'Tuesday-08-05', true, 'Description Info: Route DEUING001-LUXHOW001'),",85,332,DEUING001,LUXHOW001,2022-07-30 00:00:00,2025-08-05 00:00:00,true,Howald - Losch,6.13016,49.57698,Description Info: Route DEUING001-LUXHOW001,OK,85 332,DEUING001 LUXHOW001,260
"(85, 333, 'Monday-01-09', 'Tuesday-07-14', true, 'Description Info: Route DEUING001-NLDVLI001'),",85,333,DEUING001,NLDVLI001,2023-01-09 00:00:00,2026-07-14 00:00:00,true,Vlissingen - Kloosterboer,3.70995,51.47588,Description Info: Route DEUING001-NLDVLI001,OK,85 333,DEUING001 NLDVLI001,261
"(85, 167, 'Friday-12-15', 'Wednesday-04-01', true, 'Description Info: Route DEUING001-POLSRZ001'),",85,167,DEUING001,POLSRZ001,2023-12-15 00:00:00,2026-04-01 00:00:00,true,Swarzedz - STS,17.09652,52.39988,Description Info: Route DEUING001-POLSRZ001,OK,85 167,DEUING001 POLSRZ001,262
"(85, 224, 'Tuesday-05-09', 'Wednesday-03-13', true, 'Description Info: Route DEUING001-ROUCUT001'),",85,224,DEUING001,ROUCUT001,2023-05-09 00:00:00,2024-03-13 00:00:00,true,Curtici - Lagermax,21.30015,46.33131,Description Info: Route DEUING001-ROUCUT001,OK,85 224,DEUING001 ROUCUT001,263
"(85, 179, 'Saturday-03-05', 'Thursday-12-26', true, 'Description Info: Route DEUING001-SVKBTS002'),",85,179,DEUING001,SVKBTS002,2022-03-05 00:00:00,2024-12-26 00:00:00,true,Bratislava - Lagermax,17.18321,48.21971,Description Info: Route DEUING001-SVKBTS002,OK,85 179,DEUING001 SVKBTS002,264
"(85, 181, 'Saturday-04-29', 'Tuesday-09-10', true, 'Description Info: Route DEUING001-SVNKOP001'),",85,181,DEUING001,SVNKOP001,2023-04-29 00:00:00,2024-09-10 00:00:00,true,Koper - BLG,13.7426,45.54591,Description Info: Route DEUING001-SVNKOP001,OK,85 181,DEUING001 SVNKOP001,265
"(86, 334, 'Saturday-06-04', 'Sunday-09-14', true, 'Description Info: Route DEUKAK001-ARMEVN001'),",86,334,DEUKAK001,ARMEVN001,2022-06-04 00:00:00,2025-09-14 00:00:00,true,Eriwan - Slav Motors,-75.6723751,4.536307,Description Info: Route DEUKAK001-ARMEVN001,OK,86 334,DEUKAK001 ARMEVN001,266
"(86, 341, 'Wednesday-01-11', 'Saturday-07-11', true, 'Description Info: Route DEUKAK001-BLRMSQ002'),",86,341,DEUKAK001,BLRMSQ002,2023-01-11 00:00:00,2026-07-11 00:00:00,true,Minsk - Autohaus AV (Audi),27.54289,53.84332,Description Info: Route DEUKAK001-BLRMSQ002,OK,86 341,DEUKAK001 BLRMSQ002,267
"(86, 388, 'Friday-09-23', 'Saturday-05-30', true, 'Description Info: Route DEUKAK001-MDAKIV001'),",86,388,DEUKAK001,MDAKIV001,2022-09-23 00:00:00,2026-05-30 00:00:00,true,Chisinau - Rumeon,28.83184,47.0242,Description Info: Route DEUKAK001-MDAKIV001,OK,86 388,DEUKAK001 MDAKIV001,268
"(90, 248, 'Tuesday-08-08', 'Tuesday-06-03', true, 'Description Info: Route DEULBC001-FINHKO001'),",90,248,DEULBC001,FINHKO001,2023-08-08 00:00:00,2025-06-03 00:00:00,true,Hanko - Transfennica,22.963885,59.829038,Description Info: Route DEULBC001-FINHKO001,OK,90 248,DEULBC001 FINHKO001,269
"(91, 407, 'Wednesday-03-08', 'Sunday-07-27', true, 'Description Info: Route DEULBC002-FIN6060  H'),",91,407,DEULBC002,FIN6060  H,2023-03-08 00:00:00,2025-07-27 00:00:00,true,HELSINKI,24.9427473,60.1674881,Description Info: Route DEULBC002-FIN6060  H,OK,91 407,DEULBC002 FIN6060  H,270
"(91, 408, 'Thursday-02-16', 'Wednesday-05-22', true, 'Description Info: Route DEULBC002-LVALI    H'),",91,408,DEULBC002,LVALI    H,2023-02-16 00:00:00,2024-05-22 00:00:00,true,"HAFEN LIPAJA, LETTLAND",21.0070903,56.5048435,Description Info: Route DEULBC002-LVALI    H,OK,91 408,DEULBC002 LVALI    H,271
"(93, 75, 'Friday-12-15', 'Wednesday-08-19', true, 'Description Info: Route DEULEH001-DEUHAJ001'),",93,75,DEULEH001,DEUHAJ001,2023-12-15 00:00:00,2026-08-19 00:00:00,true,Hannover - Werk,9.65624,52.41971,Description Info: Route DEULEH001-DEUHAJ001,OK,93 75,DEULEH001 DEUHAJ001,272
"(98, 185, 'Friday-10-27', 'Friday-05-22', true, 'Description Info: Route DEUNEM001-AUTSWN001'),",98,185,DEUNEM001,AUTSWN001,2023-10-27 00:00:00,2026-05-22 00:00:00,true,Strasswalchen - Lagermax,13.2524,47.98514,Description Info: Route DEUNEM001-AUTSWN001,OK,98 185,DEUNEM001 AUTSWN001,273
"(98, 186, 'Saturday-03-12', 'Monday-08-31', true, 'Description Info: Route DEUNEM001-AUTWNR001'),",98,186,DEUNEM001,AUTWNR001,2022-03-12 00:00:00,2026-08-31 00:00:00,true,Wiener Neustadt - HÃ¶dlmayr,16.22249,47.79864,Description Info: Route DEUNEM001-AUTWNR001,OK,98 186,DEUNEM001 AUTWNR001,274
"(98, 130, 'Friday-04-22', 'Saturday-06-01', true, 'Description Info: Route DEUNEM001-BELESK001'),",98,130,DEUNEM001,BELESK001,2022-04-22 00:00:00,2024-06-01 00:00:00,true,Erps-Kwerps (Kortenberg) - D'ieteren,4.56352,50.89092,Description Info: Route DEUNEM001-BELESK001,OK,98 130,DEUNEM001 BELESK001,275
"(98, 337, 'Friday-04-07', 'Wednesday-10-09', true, 'Description Info: Route DEUNEM001-BELZEE001'),",98,337,DEUNEM001,BELZEE001,2023-04-07 00:00:00,2024-10-09 00:00:00,true,ZeebrÃ¼gge - WWL,3.23388,51.31563,Description Info: Route DEUNEM001-BELZEE001,OK,98 337,DEUNEM001 BELZEE001,276
"(98, 187, 'Monday-12-04', 'Tuesday-01-23', true, 'Description Info: Route DEUNEM001-CHELPG001'),",98,187,DEUNEM001,CHELPG001,2023-12-04 00:00:00,2024-01-23 00:00:00,true,Lupfig - AMAG,8.21115,47.44898,Description Info: Route DEUNEM001-CHELPG001,OK,98 187,DEUNEM001 CHELPG001,277
"(98, 188, 'Monday-02-21', 'Tuesday-01-16', true, 'Description Info: Route DEUNEM001-CZEJNC001'),",98,188,DEUNEM001,CZEJNC001,2022-02-21 00:00:00,2024-01-16 00:00:00,true,Jenec - HÃ¶dlmayr,14.21276,50.09375,Description Info: Route DEUNEM001-CZEJNC001,OK,98 188,DEUNEM001 CZEJNC001,278
"(98, 46, 'Wednesday-08-02', 'Saturday-07-06', true, 'Description Info: Route DEUNEM001-DEUBRV001'),",98,46,DEUNEM001,DEUBRV001,2023-08-02 00:00:00,2024-07-06 00:00:00,true,Bremerhaven - BLG,8.57301,53.57832,Description Info: Route DEUNEM001-DEUBRV001,OK,98 46,DEUNEM001 DEUBRV001,279
"(98, 49, 'Friday-12-09', 'Tuesday-04-09', true, 'Description Info: Route DEUNEM001-DEUCAN001'),",98,49,DEUNEM001,DEUCAN001,2022-12-09 00:00:00,2024-04-09 00:00:00,true,Calden - DP Trading,9.37583,51.40303,Description Info: Route DEUNEM001-DEUCAN001,OK,98 49,DEUNEM001 DEUCAN001,280
"(98, 50, 'Sunday-11-05', 'Friday-01-05', true, 'Description Info: Route DEUNEM001-DEUCUX001'),",98,50,DEUNEM001,DEUCUX001,2023-11-05 00:00:00,2024-01-05 00:00:00,true,Cuxhaven - Cuxport,8.72052989999999,53.86237085,Description Info: Route DEUNEM001-DEUCUX001,OK,98 50,DEUNEM001 DEUCUX001,281
"(98, 51, 'Monday-06-13', 'Tuesday-04-01', true, 'Description Info: Route DEUNEM001-DEUCUX002'),",98,51,DEUNEM001,DEUCUX002,2022-06-13 00:00:00,2025-04-01 00:00:00,true,Cuxhaven - BLG,8.72047,53.85896,Description Info: Route DEUNEM001-DEUCUX002,OK,98 51,DEUNEM001 DEUCUX002,282
"(98, 52, 'Monday-02-13', 'Sunday-01-25', true, 'Description Info: Route DEUNEM001-DEUDAR001'),",98,52,DEUNEM001,DEUDAR001,2023-02-13 00:00:00,2026-01-25 00:00:00,true,Darmstadt - R+H,8.62598,49.88216,Description Info: Route DEUNEM001-DEUDAR001,OK,98 52,DEUNEM001 DEUDAR001,283
"(98, 61, 'Saturday-04-16', 'Friday-05-01', true, 'Description Info: Route DEUNEM001-DEUEME002'),",98,61,DEUNEM001,DEUEME002,2022-04-16 00:00:00,2026-05-01 00:00:00,true,Emden - AuÃŸenhafen,7.17683,53.33672,Description Info: Route DEUNEM001-DEUEME002,OK,98 61,DEUNEM001 DEUEME002,284
"(98, 62, 'Sunday-04-10', 'Thursday-04-16', true, 'Description Info: Route DEUNEM001-DEUEME003'),",98,62,DEUNEM001,DEUEME003,2022-04-10 00:00:00,2026-04-16 00:00:00,true,Emden - Binnenhafen,7.2088,53.34623,Description Info: Route DEUNEM001-DEUEME003,OK,98 62,DEUNEM001 DEUEME003,285
"(98, 66, 'Saturday-06-11', 'Sunday-01-14', true, 'Description Info: Route DEUNEM001-DEUESS001'),",98,66,DEUNEM001,DEUESS001,2022-06-11 00:00:00,2024-01-14 00:00:00,true,Essen - Helf,7.02835,51.4988,Description Info: Route DEUNEM001-DEUESS001,OK,98 66,DEUNEM001 DEUESS001,286
"(98, 67, 'Saturday-03-19', 'Thursday-11-13', true, 'Description Info: Route DEUNEM001-DEUFAB001'),",98,67,DEUNEM001,DEUFAB001,2022-03-19 00:00:00,2025-11-13 00:00:00,true,Wolfsburg (MLW Fallersleben) - Mosolf,10.69512,52.42378,Description Info: Route DEUNEM001-DEUFAB001,OK,98 67,DEUNEM001 DEUFAB001,287
"(98, 70, 'Friday-04-22', 'Friday-07-17', true, 'Description Info: Route DEUNEM001-DEUGHU001'),",98,70,DEUNEM001,DEUGHU001,2022-04-22 00:00:00,2026-07-17 00:00:00,true,Glauchau - SAT (Mosolf),12.54086,50.82872,Description Info: Route DEUNEM001-DEUGHU001,OK,98 70,DEUNEM001 DEUGHU001,288
"(98, 79, 'Thursday-07-07', 'Tuesday-08-27', true, 'Description Info: Route DEUNEM001-DEUHAM001'),",98,79,DEUNEM001,DEUHAM001,2022-07-07 00:00:00,2024-08-27 00:00:00,true,Hamburg - BLG,9.94394,53.50578,Description Info: Route DEUNEM001-DEUHAM001,OK,98 79,DEUNEM001 DEUHAM001,289
"(98, 80, 'Monday-12-05', 'Monday-04-21', true, 'Description Info: Route DEUNEM001-DEUHAM002'),",98,80,DEUNEM001,DEUHAM002,2022-12-05 00:00:00,2025-04-21 00:00:00,true,Hamburg - Unikai,10.01193,53.52747,Description Info: Route DEUNEM001-DEUHAM002,OK,98 80,DEUNEM001 DEUHAM002,290
"(98, 84, 'Sunday-01-08', 'Thursday-09-11', true, 'Description Info: Route DEUNEM001-DEUILG001'),",98,84,DEUNEM001,DEUILG001,2023-01-08 00:00:00,2025-09-11 00:00:00,true,Illingen - Mosolf,8.94191,48.95471,Description Info: Route DEUNEM001-DEUILG001,OK,98 84,DEUNEM001 DEUILG001,291
"(98, 86, 'Wednesday-03-01', 'Wednesday-07-02', true, 'Description Info: Route DEUNEM001-DEUKAK001'),",98,86,DEUNEM001,DEUKAK001,2023-03-01 00:00:00,2025-07-02 00:00:00,true,Probfeld (Karlskron) - ATP,11.36424,48.67877,Description Info: Route DEUNEM001-DEUKAK001,OK,98 86,DEUNEM001 DEUKAK001,292
"(98, 87, 'Sunday-08-20', 'Tuesday-02-25', true, 'Description Info: Route DEUNEM001-DEUKAS001'),",98,87,DEUNEM001,DEUKAS001,2023-08-20 00:00:00,2025-02-25 00:00:00,true,Kassel-Waldau - Formel D,9.50042,51.27942,Description Info: Route DEUNEM001-DEUKAS001,OK,98 87,DEUNEM001 DEUKAS001,293
"(98, 88, 'Sunday-02-26', 'Monday-08-19', true, 'Description Info: Route DEUNEM001-DEUKIP001'),",98,88,DEUNEM001,DEUKIP001,2023-02-26 00:00:00,2024-08-19 00:00:00,true,Kippenheim - Mosolf,7.83364,48.32345,Description Info: Route DEUNEM001-DEUKIP001,OK,98 88,DEUNEM001 DEUKIP001,294
"(98, 91, 'Saturday-02-26', 'Saturday-07-26', true, 'Description Info: Route DEUNEM001-DEULBC002'),",98,91,DEUNEM001,DEULBC002,2022-02-26 00:00:00,2025-07-26 00:00:00,true,LÃ¼beck (TravemÃ¼nde) - LHG Skandinavienkai,10.83853,53.93406,Description Info: Route DEUNEM001-DEULBC002,OK,98 91,DEUNEM001 DEULBC002,295
"(98, 97, 'Wednesday-03-02', 'Monday-03-09', true, 'Description Info: Route DEUNEM001-DEUNDS001'),",98,97,DEUNEM001,DEUNDS001,2022-03-02 00:00:00,2026-03-09 00:00:00,true,Neuseddin - CAT,13.00601,52.2889,Description Info: Route DEUNEM001-DEUNDS001,OK,98 97,DEUNEM001 DEUNDS001,296
"(98, 99, 'Sunday-04-10', 'Thursday-03-21', true, 'Description Info: Route DEUNEM001-DEUNSS001'),",98,99,DEUNEM001,DEUNSS001,2022-04-10 00:00:00,2024-03-21 00:00:00,true,Neuss - Autoterminal Neuss,6.7142,51.21054,Description Info: Route DEUNEM001-DEUNSS001,OK,98 99,DEUNEM001 DEUNSS001,297
"(98, 100, 'Thursday-11-02', 'Friday-06-19', true, 'Description Info: Route DEUNEM001-DEUNUE001'),",98,100,DEUNEM001,DEUNUE001,2023-11-02 00:00:00,2026-06-19 00:00:00,true,NÃ¼rnberg - Altmann,11.0975,49.41997,Description Info: Route DEUNEM001-DEUNUE001,OK,98 100,DEUNEM001 DEUNUE001,298
"(98, 102, 'Thursday-02-03', 'Sunday-05-10', true, 'Description Info: Route DEUNEM001-DEUOSN002'),",98,102,DEUNEM001,DEUOSN002,2022-02-03 00:00:00,2026-05-10 00:00:00,true,OsnabrÃ¼ck - CAT,8.09121,52.26288,Description Info: Route DEUNEM001-DEUOSN002,OK,98 102,DEUNEM001 DEUOSN002,299
"(98, 120, 'Tuesday-11-21', 'Sunday-10-12', true, 'Description Info: Route DEUNEM001-DEUWLZ001'),",98,120,DEUNEM001,DEUWLZ001,2023-11-21 00:00:00,2025-10-12 00:00:00,true,Wolnzach - Altmann,11.63098,48.5935,Description Info: Route DEUNEM001-DEUWLZ001,OK,98 120,DEUNEM001 DEUWLZ001,300
"(98, 122, 'Friday-10-21', 'Sunday-11-22', true, 'Description Info: Route DEUNEM001-DEUWOB001 '),",98,122,DEUNEM001,DEUWOB001 ,2022-10-21 00:00:00,2026-11-22 00:00:00,true,Wolfsburg - Werk,10.79639,52.4354,Description Info: Route DEUNEM001-DEUWOB001 ,OK,98 122,DEUNEM001 DEUWOB001 ,301
"(98, 345, 'Saturday-05-28', 'Sunday-12-28', true, 'Description Info: Route DEUNEM001-DNKRNG001'),",98,345,DEUNEM001,DNKRNG001,2022-05-28 00:00:00,2025-12-28 00:00:00,true,Ringsted - Dansk Auto Logik,11.81151,55.43573,Description Info: Route DEUNEM001-DNKRNG001,OK,98 345,DEUNEM001 DNKRNG001,302
"(98, 195, 'Monday-04-04', 'Tuesday-09-23', true, 'Description Info: Route DEUNEM001-DNKVDP001'),",98,195,DEUNEM001,DNKVDP001,2022-04-04 00:00:00,2025-09-23 00:00:00,true,Vamdrup - Dansk Auto Logik,9.31196,55.43712,Description Info: Route DEUNEM001-DNKVDP001,OK,98 195,DEUNEM001 DNKVDP001,303
"(98, 366, 'Wednesday-11-23', 'Wednesday-01-01', true, 'Description Info: Route DEUNEM001-ESPCPZ001'),",98,366,DEUNEM001,ESPCPZ001,2022-11-23 00:00:00,2025-01-01 00:00:00,true,Ciempozuelos - Berge Gefco,-3.62645,40.16505,Description Info: Route DEUNEM001-ESPCPZ001,OK,98 366,DEUNEM001 ESPCPZ001,304
"(98, 153, 'Sunday-11-27', 'Thursday-06-20', true, 'Description Info: Route DEUNEM001-ESPSDR001'),",98,153,DEUNEM001,ESPSDR001,2022-11-27 00:00:00,2024-06-20 00:00:00,true,Santander - Berge,-3.82474,43.43816,Description Info: Route DEUNEM001-ESPSDR001,OK,98 153,DEUNEM001 ESPSDR001,305
"(98, 154, 'Saturday-03-05', 'Tuesday-06-10', true, 'Description Info: Route DEUNEM001-ESPTAR001'),",98,154,DEUNEM001,ESPTAR001,2022-03-05 00:00:00,2025-06-10 00:00:00,true,Tarragona - Berge Gefco,1.25027,41.1092,Description Info: Route DEUNEM001-ESPTAR001,OK,98 154,DEUNEM001 ESPTAR001,306
"(98, 156, 'Thursday-08-11', 'Tuesday-12-16', true, 'Description Info: Route DEUNEM001-FRAA5V001'),",98,156,DEUNEM001,FRAA5V001,2022-08-11 00:00:00,2025-12-16 00:00:00,true,Avrigny - CAT,2.57828,49.38974,Description Info: Route DEUNEM001-FRAA5V001,OK,98 156,DEUNEM001 FRAA5V001,307
"(98, 157, 'Thursday-07-13', 'Monday-11-16', true, 'Description Info: Route DEUNEM001-FRAALG001'),",98,157,DEUNEM001,FRAALG001,2023-07-13 00:00:00,2026-11-16 00:00:00,true,Ambares-et-Lagrave  - GCA,-0.51922,44.92631,Description Info: Route DEUNEM001-FRAALG001,OK,98 157,DEUNEM001 FRAALG001,308
"(98, 199, 'Friday-10-07', 'Saturday-03-15', true, 'Description Info: Route DEUNEM001-FRACBA001'),",98,199,DEUNEM001,FRACBA001,2022-10-07 00:00:00,2025-03-15 00:00:00,true,Corbas (Lyon) - TEA,4.91447,45.68642,Description Info: Route DEUNEM001-FRACBA001,OK,98 199,DEUNEM001 FRACBA001,309
