CODE_Origin,CODE_Destination,Date,Transport_Mode,Volume,Capacity,Daily_Capacity
Almacen 642,Almacen 1233,2024-03-31,-,87.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-01,-,87.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-02,-,9.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-03,-,1.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-04,-,46.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-05,-,66.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-06,-,74.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-07,-,68.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-08,-,90.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-09,-,37.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-10,-,21.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-11,-,66.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-12,-,69.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-13,-,88.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-14,-,100.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-15,-,59.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-16,-,9.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-17,-,16.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-18,-,43.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-19,-,25.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-20,-,17.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-21,-,19.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-22,-,15.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-23,-,14.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-24,-,11.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-25,-,5.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-26,-,10.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-27,-,2.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-28,-,7.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-29,-,6.0,0.0,0.0
Almacen 642,Almacen 1233,2024-04-30,-,5.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-19,-,66.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-20,-,92.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-21,-,38.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-22,-,15.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-23,-,6.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-24,-,46.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-25,-,52.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-26,-,66.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-27,-,70.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-28,-,43.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-29,-,57.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-30,-,100.0,0.0,0.0
Almacen 642,Almacen 1326,2024-03-31,-,30.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-01,-,30.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-02,-,67.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-03,-,36.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-04,-,56.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-05,-,60.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-06,-,23.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-07,-,22.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-08,-,44.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-09,-,71.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-10,-,78.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-11,-,69.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-12,-,33.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-13,-,59.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-14,-,36.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-15,-,37.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-16,-,65.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-17,-,62.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-18,-,21.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-19,-,25.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-20,-,66.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-21,-,11.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-22,-,26.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-23,-,49.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-24,-,56.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-25,-,22.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-26,-,11.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-27,-,24.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-28,-,12.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-29,-,4.0,0.0,0.0
Almacen 642,Almacen 1326,2024-04-30,-,13.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-19,-,67.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-20,-,60.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-21,-,39.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-22,-,21.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-23,-,454.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-24,-,10.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-25,-,22.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-26,-,9.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-27,-,18.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-28,-,3.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-29,-,12.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-30,-,5.0,0.0,0.0
Almacen 642,Almacen 1404,2024-03-31,-,2.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-01,-,4.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-02,-,7.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-03,-,6.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-04,-,1.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-07,-,2.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-08,-,1.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-09,-,3.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-10,-,1.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-13,-,1.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-14,-,2.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-15,-,3.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-16,-,7.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-17,-,2.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-18,-,4.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-19,-,5.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-24,-,1.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-25,-,1.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-28,-,1.0,0.0,0.0
Almacen 642,Almacen 1404,2024-04-29,-,1.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-19,-,583.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-20,-,123.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-21,-,39.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-22,-,59.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-23,-,88.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-24,-,75.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-25,-,70.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-26,-,74.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-27,-,21.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-28,-,40.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-29,-,54.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-30,-,45.0,0.0,0.0
Almacen 642,Almacen 1409,2024-03-31,-,57.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-01,-,43.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-02,-,35.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-03,-,13.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-04,-,7.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-05,-,32.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-06,-,44.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-07,-,64.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-08,-,60.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-09,-,39.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-10,-,4.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-11,-,26.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-12,-,89.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-13,-,97.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-14,-,132.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-15,-,155.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-16,-,95.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-17,-,5.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-18,-,54.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-19,-,139.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-20,-,143.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-21,-,128.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-22,-,126.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-23,-,138.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-25,-,17.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-26,-,117.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-27,-,92.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-28,-,93.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-29,-,102.0,0.0,0.0
Almacen 642,Almacen 1409,2024-04-30,-,124.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-19,-,63.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-20,-,107.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-21,-,56.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-22,-,65.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-23,-,116.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-24,-,187.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-25,-,134.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-26,-,106.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-27,-,35.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-28,-,23.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-29,-,71.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-30,-,78.0,0.0,0.0
Almacen 642,Almacen 1421,2024-03-31,-,79.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-01,-,51.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-02,-,27.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-03,-,8.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-04,-,12.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-05,-,20.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-06,-,33.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-07,-,55.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-08,-,49.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-09,-,33.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-10,-,29.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-11,-,11.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-12,-,29.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-13,-,30.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-14,-,49.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-15,-,38.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-16,-,12.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-17,-,2.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-18,-,24.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-19,-,36.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-20,-,41.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-21,-,37.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-22,-,39.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-23,-,22.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-24,-,3.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-25,-,11.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-26,-,11.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-27,-,12.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-28,-,2.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-29,-,4.0,0.0,0.0
Almacen 642,Almacen 1421,2024-04-30,-,1.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-19,-,86.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-20,-,119.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-21,-,57.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-22,-,113.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-23,-,181.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-24,-,218.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-25,-,159.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-26,-,146.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-27,-,82.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-28,-,66.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-29,-,173.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-30,-,180.0,0.0,0.0
Almacen 642,Almacen 1425,2024-03-31,-,153.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-01,-,137.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-02,-,82.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-03,-,24.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-04,-,25.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-05,-,19.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-06,-,61.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-07,-,131.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-08,-,141.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-09,-,120.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-10,-,86.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-11,-,16.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-12,-,47.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-13,-,50.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-14,-,50.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-15,-,49.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-16,-,17.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-17,-,4.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-18,-,20.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-19,-,51.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-20,-,42.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-21,-,70.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-22,-,112.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-23,-,48.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-24,-,30.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-25,-,33.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-26,-,36.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-27,-,6.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-28,-,5.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-29,-,25.0,0.0,0.0
Almacen 642,Almacen 1425,2024-04-30,-,13.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-19,-,9.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-20,-,1.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-23,-,5.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-24,-,38.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-25,-,6.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-26,-,10.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-27,-,12.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-28,-,8.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-29,-,13.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-30,-,7.0,0.0,0.0
Almacen 642,Almacen 1426,2024-03-31,-,8.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-01,-,12.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-02,-,12.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-03,-,14.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-04,-,7.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-05,-,6.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-06,-,5.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-07,-,5.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-08,-,5.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-09,-,9.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-10,-,9.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-11,-,7.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-12,-,7.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-13,-,5.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-14,-,3.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-15,-,8.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-16,-,11.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-17,-,6.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-18,-,1.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-19,-,6.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-20,-,8.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-22,-,3.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-25,-,1.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-26,-,1.0,0.0,0.0
Almacen 642,Almacen 1426,2024-04-29,-,1.0,0.0,0.0
Almacen 642,Almacen 1429,2024-03-19,-,76.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-20,-,84.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-21,-,71.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-22,-,83.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-23,-,212.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-24,-,259.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-25,-,132.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-26,-,190.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-27,-,122.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-28,-,77.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-29,-,164.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-30,-,186.0,12.0,2.0
Almacen 642,Almacen 1429,2024-03-31,-,159.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-01,-,125.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-02,-,94.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-03,-,48.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-04,-,53.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-05,-,40.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-06,-,67.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-07,-,104.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-08,-,144.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-09,-,139.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-10,-,64.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-11,-,27.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-12,-,71.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-13,-,61.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-14,-,59.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-15,-,88.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-16,-,31.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-17,-,12.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-18,-,40.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-19,-,71.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-20,-,81.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-21,-,83.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-22,-,128.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-23,-,52.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-24,-,34.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-25,-,38.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-26,-,28.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-27,-,10.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-28,-,4.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-29,-,19.0,12.0,2.0
Almacen 642,Almacen 1429,2024-04-30,-,14.0,12.0,2.0
Almacen 642,Almacen 1430,2024-03-19,-,65.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-20,-,105.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-21,-,59.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-22,-,88.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-23,-,156.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-24,-,222.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-25,-,119.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-26,-,171.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-27,-,127.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-28,-,67.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-29,-,200.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-30,-,167.0,2.0,0.0
Almacen 642,Almacen 1430,2024-03-31,-,165.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-01,-,124.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-02,-,90.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-03,-,23.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-04,-,29.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-05,-,48.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-06,-,65.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-07,-,146.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-08,-,146.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-09,-,92.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-10,-,60.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-11,-,16.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-12,-,63.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-13,-,50.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-14,-,64.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-15,-,50.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-16,-,55.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-17,-,35.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-18,-,14.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-19,-,52.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-20,-,74.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-21,-,67.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-22,-,92.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-23,-,42.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-24,-,25.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-25,-,28.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-26,-,36.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-27,-,9.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-28,-,5.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-29,-,19.0,2.0,0.0
Almacen 642,Almacen 1430,2024-04-30,-,12.0,2.0,0.0
Almacen 642,Almacen 1431,2024-03-19,-,91.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-20,-,105.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-21,-,61.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-22,-,81.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-23,-,135.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-24,-,319.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-25,-,124.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-26,-,208.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-27,-,89.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-28,-,51.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-29,-,194.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-30,-,251.0,72.0,10.0
Almacen 642,Almacen 1431,2024-03-31,-,194.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-01,-,195.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-02,-,106.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-03,-,29.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-04,-,23.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-05,-,39.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-06,-,149.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-07,-,193.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-08,-,196.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-09,-,154.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-10,-,106.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-11,-,36.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-12,-,149.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-13,-,161.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-14,-,195.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-15,-,198.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-16,-,103.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-17,-,55.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-18,-,46.0,72.0,10.0
Almacen 642,Almacen 1431,2024-04-19,-,83.0,72.0,10.0
